STEP1: 11V, no container, 7 container høj
TIME,ANGLE1,ANGLE2,XPOS,YPOS,XTACHO,YTACHO,XVOLT,YVOLT
42906663,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42907821,4.915751,2.205128,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42908975,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42910128,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42911282,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42912436,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42913588,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42914741,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42915899,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
42917054,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42918209,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42919365,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42920519,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.329674,0.079769,
42921675,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
42922830,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42923985,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42925141,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42926298,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42927454,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42928612,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42929767,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42930921,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42932080,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.060546,
42933235,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42934388,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42935543,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42936697,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.329674,0.060546,
42937853,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42939010,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.060546,
42940189,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42941346,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42942499,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42943655,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42944811,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42945969,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
42947137,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42948302,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42949456,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42950610,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
42951765,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42952920,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.060546,
42954078,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42955258,4.915751,2.210012,9.335775,6.507937,-0.005110,0.114774,0.329674,0.079769,
42956412,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42957571,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42958726,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42959885,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42961038,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42962192,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42963347,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42964499,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42965654,4.915751,2.210012,9.335775,6.507937,-0.005110,0.114774,0.339286,0.060546,
42966811,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42967964,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42969121,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42970278,4.915751,2.210012,9.335775,6.507937,-0.005110,0.114774,0.252780,0.079769,
42971434,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42972590,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42973744,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42974897,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42976052,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42977208,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42978366,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
42979526,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
42980681,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42981833,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42982989,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42984145,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.060546,
42985301,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42986456,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42987613,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42988766,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42989920,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.070158,
42991115,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
42992268,4.915751,2.210012,9.335775,6.512821,-0.005110,0.114774,0.339286,0.089381,
42993422,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42994581,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42995736,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
42996893,4.915751,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
42998045,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
42999203,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43000356,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43001510,4.915751,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43002664,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43003818,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43004974,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.060546,
43006131,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43007288,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43008442,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.060546,
43009604,4.915751,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43010759,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43011938,4.915751,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43013097,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
43014252,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43015413,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43016568,4.915751,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43017723,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43018875,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43020036,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
43021191,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43022343,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43023500,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43024656,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43025810,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43026967,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43028123,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43029280,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43030436,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43031590,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43032744,4.910867,2.214896,9.335775,6.507937,-0.005110,0.114774,0.339286,0.079769,
43033897,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
43035052,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43036226,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43037379,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43038535,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43039692,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43040844,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43041996,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43043151,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43044323,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.060546,
43045479,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43046631,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43047786,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43048938,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43050091,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43051244,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43052399,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43053551,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43054704,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
43055857,4.910867,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43057012,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43058164,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43059317,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43060470,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43061624,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43062780,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43063934,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43065091,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43066247,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43067403,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43068555,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
43069734,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43070889,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43072046,4.910867,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
43073208,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.060546,
43074366,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43075524,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43076676,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.329674,0.079769,
43077828,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43078981,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43080135,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43081287,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43082439,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43083598,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43084756,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43085912,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.089381,
43087066,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43088245,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43089399,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43090551,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43091711,4.910867,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43092866,4.910867,2.214896,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43094020,4.910867,2.214896,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43095180,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43096338,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43097493,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43098646,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43099803,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43100955,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
43102110,4.910867,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43103264,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43104416,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43105573,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43106725,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43107879,4.910867,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43109033,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
43110188,4.910867,2.210012,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43111345,4.910867,2.210012,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
43112497,4.905983,2.210012,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43113650,4.910867,2.205128,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43114803,4.910867,2.205128,9.335775,6.507937,-0.000226,0.114774,0.339286,0.089381,
43115957,4.910867,2.205128,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
43117110,4.910867,2.205128,9.335775,6.512821,-0.005110,0.114774,0.339286,0.079769,
43118264,4.910867,2.205128,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43119421,4.910867,2.205128,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
43120576,4.905983,2.205128,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43121730,4.910867,2.205128,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43122882,4.910867,2.200244,9.335775,6.507937,-0.000226,0.114774,0.252780,0.079769,
43124040,4.910867,2.200244,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43125193,4.905983,2.200244,9.335775,6.507937,-0.000226,0.114774,0.339286,0.070158,
43126376,4.910867,2.200244,9.335775,6.507937,-0.000226,0.114774,0.329674,0.060546,
43127537,4.910867,2.200244,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43128695,4.905983,2.200244,9.335775,6.512821,-0.000226,0.114774,0.339286,0.079769,
43129852,4.905983,2.195360,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43131007,4.905983,2.195360,9.335775,6.507937,-0.000226,0.114774,0.339286,0.012487,
43132179,4.905983,2.195360,9.335775,6.512821,-0.000226,0.114774,0.329674,0.079769,
43133334,4.905983,2.195360,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43134492,4.905983,2.190476,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43135652,4.905983,2.195360,9.335775,6.512821,-0.000226,0.114774,0.329674,0.089381,
43136804,4.905983,2.190476,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43137958,4.910867,2.190476,9.335775,6.507937,-0.000226,0.114774,0.339286,0.079769,
43139114,4.905983,2.190476,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43140268,4.905983,2.185592,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43141424,4.905983,2.185592,9.335775,6.512821,-0.000226,0.114774,0.329674,0.079769,
43142578,4.905983,2.185592,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
43143735,4.905983,2.185592,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43144893,4.905983,2.180708,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43146048,4.905983,2.180708,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
43147202,4.905983,2.180708,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
43148355,4.905983,2.175824,9.335775,6.507937,-0.000226,0.114774,0.329674,0.060546,
43149511,4.905983,2.175824,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43150670,4.905983,2.175824,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43151829,4.910867,2.175824,9.335775,6.507937,-0.000226,0.114774,0.329674,0.060546,
43152986,4.905983,2.170940,9.335775,6.512821,-0.000226,0.114774,0.329674,0.079769,
43154142,4.905983,2.170940,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43155299,4.905983,2.170940,9.335775,6.512821,-0.000226,0.114774,0.329674,0.079769,
43156453,4.905983,2.166056,9.335775,6.512821,-0.000226,0.114774,0.329674,0.079769,
43157608,4.905983,2.166056,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43158764,4.905983,2.166056,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
43159917,4.905983,2.161172,9.335775,6.512821,-0.000226,0.114774,0.329674,0.089381,
43161070,4.905983,2.161172,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43162224,4.905983,2.161172,9.335775,6.512821,-0.000226,0.114774,0.329674,0.089381,
43163379,4.905983,2.156288,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43164531,4.905983,2.156288,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43165687,4.905983,2.151404,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
43166844,4.905983,2.151404,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43168005,4.905983,2.151404,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43169159,4.905983,2.146520,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43170314,4.905983,2.146520,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43171471,4.905983,2.146520,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43172626,4.905983,2.141636,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43173779,4.905983,2.141636,9.335775,6.512821,-0.000226,0.114774,0.243168,0.079769,
43174935,4.905983,2.136752,9.335775,6.507937,-0.000226,0.114774,0.329674,0.060546,
43176093,4.905983,2.136752,9.335775,6.512821,-0.000226,0.114774,0.329674,0.079769,
43177248,4.905983,2.131868,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
43178403,4.905983,2.131868,9.335775,6.507937,-0.000226,0.114774,0.329674,0.089381,
43179560,4.905983,2.131868,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
43180715,4.905983,2.126984,9.335775,6.507937,-0.000226,0.114774,0.329674,0.079769,
43181868,4.905983,2.126984,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
43183021,4.905983,2.122100,9.335775,6.507937,-0.000226,0.114774,0.329674,0.070158,
43184220,4.905983,2.122100,9.335775,6.507937,-0.000226,0.114774,0.320062,0.079769,
